"X","participantID_anonymous","reward","assignmentid","assignmentaccepttime","assignmentsubmittime","response","confidence","trivialArgument","argtype","qnumber","property","p1animal","p2animal","cows","chimps","gorillas","mice","squirrels","elephants","seals","rhinos","dolphins","horses","mammals","animals","modal","rt","premisecode","language"
7812,"participant 506","$0.50","262VKI62NJQ28Z4OSYHHBBKMRQYLTZ","Sat Jan 07 04:03:04 PST 2012","Sat Jan 07 04:15:31 PST 2012","accept",2,"false","contingent",11,"use norephinephrine as a regulator of sexual drive","gorillas","elephants",0,0,1,0,0,1,0,0,0,0,0,0,"plausible",28768,"pc001001000000","English"
7813,"participant 506","$0.50","262VKI62NJQ28Z4OSYHHBBKMRQYLTZ","Sat Jan 07 04:03:04 PST 2012","Sat Jan 07 04:15:31 PST 2012","accept",5,"true","identity",12,"use enzyme B-32 to digest food","rhinos","horses",0,0,0,0,0,0,0,1,0,1,0,0,"likely",31108,"pc000000010100","English"
7814,"participant 506","$0.50","262VKI62NJQ28Z4OSYHHBBKMRQYLTZ","Sat Jan 07 04:03:04 PST 2012","Sat Jan 07 04:15:31 PST 2012","accept",1,"false","contingent",13,"have seasmoid bones","cows","dolphins",1,0,0,0,0,0,0,0,1,0,0,0,"none",29534,"pc100000001000","English"
7815,"participant 506","$0.50","262VKI62NJQ28Z4OSYHHBBKMRQYLTZ","Sat Jan 07 04:03:04 PST 2012","Sat Jan 07 04:15:31 PST 2012","accept",2,"false","contingent",14,"become disoriented and motionless when exposed to high ozone levels","rhinos","gorillas",0,0,1,0,0,0,0,1,0,0,0,0,"probable",34773,"pc001000010000","English"
7816,"participant 506","$0.50","262VKI62NJQ28Z4OSYHHBBKMRQYLTZ","Sat Jan 07 04:03:04 PST 2012","Sat Jan 07 04:15:31 PST 2012","accept",4,"false","contingent",15,"secrete uric acid crystals","cows","elephants",1,0,0,0,0,1,0,0,0,0,0,0,"none",23153,"pc100001000000","English"
7817,"participant 506","$0.50","262VKI62NJQ28Z4OSYHHBBKMRQYLTZ","Sat Jan 07 04:03:04 PST 2012","Sat Jan 07 04:15:31 PST 2012","reject",3,"false","contingent",16,"require oxydilic acid for good digestion","chimps","seals",0,1,0,0,0,0,1,0,0,0,0,0,"necessary",31105,"pc010000100000","English"
7818,"participant 506","$0.50","262VKI62NJQ28Z4OSYHHBBKMRQYLTZ","Sat Jan 07 04:03:04 PST 2012","Sat Jan 07 04:15:31 PST 2012","accept",5,"true","inclusion",17,"have a high potassium concentration in their blood","dolphins","mammals",0,0,0,0,0,0,0,0,1,0,1,0,"possible",16948,"pc000000001010","English"
7819,"participant 506","$0.50","262VKI62NJQ28Z4OSYHHBBKMRQYLTZ","Sat Jan 07 04:03:04 PST 2012","Sat Jan 07 04:15:31 PST 2012","reject",3,"false","contingent",19,"continuously shed their outer keratin layer","elephants","seals",0,0,0,0,0,1,1,0,0,0,0,0,"certain",19873,"pc000001100000","English"
7820,"participant 506","$0.50","262VKI62NJQ28Z4OSYHHBBKMRQYLTZ","Sat Jan 07 04:03:04 PST 2012","Sat Jan 07 04:15:31 PST 2012","accept",2,"false","contingent",20,"require trace amounts of magnesium for reproduction","rhinos","chimps",0,1,0,0,0,0,0,1,0,0,0,0,"plausible",28279,"pc010000010000","English"
7821,"participant 500","$0.50","2FJ98D8J3VE73KUI6N3G8MCLN5HHXB","Sat Jan 07 05:31:25 PST 2012","Sat Jan 07 05:37:38 PST 2012","accept",5,"true","inclusion",0,"use enzyme B-32 to digest food","animals","gorillas",0,0,1,0,0,0,0,0,0,0,0,1,"certain",18583,"pc001000000001","English"
7822,"participant 500","$0.50","2FJ98D8J3VE73KUI6N3G8MCLN5HHXB","Sat Jan 07 05:31:25 PST 2012","Sat Jan 07 05:37:38 PST 2012","reject",4,"false","contingent",1,"have blood salinity which declines from infancy to maturity","elephants","dolphins",0,0,0,0,0,1,0,0,1,0,0,0,"necessary",15964,"pc000001001000","English"
7823,"participant 500","$0.50","2FJ98D8J3VE73KUI6N3G8MCLN5HHXB","Sat Jan 07 05:31:25 PST 2012","Sat Jan 07 05:37:38 PST 2012","accept",3,"false","contingent",2,"have a right aortic arch","rhinos","mice",0,0,0,1,0,0,0,1,0,0,0,0,"probable",14725,"pc000100010000","English"
7824,"participant 500","$0.50","2FJ98D8J3VE73KUI6N3G8MCLN5HHXB","Sat Jan 07 05:31:25 PST 2012","Sat Jan 07 05:37:38 PST 2012","reject",4,"false","contingent",3,"require biotin for hemoglobin synthesis","cows","chimps",1,1,0,0,0,0,0,0,0,0,0,0,"none",27935,"pc110000000000","English"
7825,"participant 500","$0.50","2FJ98D8J3VE73KUI6N3G8MCLN5HHXB","Sat Jan 07 05:31:25 PST 2012","Sat Jan 07 05:37:38 PST 2012","accept",3,"false","contingent",4,"require trace amounts of magnesium for reproduction","squirrels","seals",0,0,0,0,1,0,1,0,0,0,0,0,"likely",13551,"pc000010100000","English"
7826,"participant 500","$0.50","2FJ98D8J3VE73KUI6N3G8MCLN5HHXB","Sat Jan 07 05:31:25 PST 2012","Sat Jan 07 05:37:38 PST 2012","accept",2,"false","contingent",5,"require oxydilic acid for good digestion","chimps","squirrels",0,1,0,0,1,0,0,0,0,0,0,0,"possible",18219,"pc010010000000","English"
7827,"participant 500","$0.50","2FJ98D8J3VE73KUI6N3G8MCLN5HHXB","Sat Jan 07 05:31:25 PST 2012","Sat Jan 07 05:37:38 PST 2012","reject",5,"true","identity",6,"continuously shed their outer keratin layer","rhinos","horses",0,0,0,0,0,0,0,1,0,1,0,0,"plausible",19127,"pc000000010100","English"
7828,"participant 500","$0.50","2FJ98D8J3VE73KUI6N3G8MCLN5HHXB","Sat Jan 07 05:31:25 PST 2012","Sat Jan 07 05:37:38 PST 2012","accept",4,"false","contingent",7,"become disoriented and motionless when exposed to high ozone levels","cows","mice",1,0,0,1,0,0,0,0,0,0,0,0,"none",28320,"pc100100000000","English"
7829,"participant 500","$0.50","2FJ98D8J3VE73KUI6N3G8MCLN5HHXB","Sat Jan 07 05:31:25 PST 2012","Sat Jan 07 05:37:38 PST 2012","accept",5,"false","contingent",8,"use norephinephrine as a regulator of sexual drive","elephants","seals",0,0,0,0,0,1,1,0,0,0,0,0,"probable",17405,"pc000001100000","English"
7830,"participant 500","$0.50","2FJ98D8J3VE73KUI6N3G8MCLN5HHXB","Sat Jan 07 05:31:25 PST 2012","Sat Jan 07 05:37:38 PST 2012","reject",5,"false","contingent",9,"have iron sulfate in their blood","dolphins","gorillas",0,0,1,0,0,0,0,0,1,0,0,0,"certain",9925,"pc001000001000","English"
7831,"participant 500","$0.50","2FJ98D8J3VE73KUI6N3G8MCLN5HHXB","Sat Jan 07 05:31:25 PST 2012","Sat Jan 07 05:37:38 PST 2012","reject",5,"true","identity",10,"use adipose tissue to synthesize triacylglycerols","horses","rhinos",0,0,0,0,0,0,0,1,0,1,0,0,"likely",13199,"pc000000010100","English"
7832,"participant 500","$0.50","2FJ98D8J3VE73KUI6N3G8MCLN5HHXB","Sat Jan 07 05:31:25 PST 2012","Sat Jan 07 05:37:38 PST 2012","accept",3,"false","contingent",11,"require vitamin K for their livers to function","squirrels","mice",0,0,0,1,1,0,0,0,0,0,0,0,"possible",10032,"pc000110000000","English"
7833,"participant 500","$0.50","2FJ98D8J3VE73KUI6N3G8MCLN5HHXB","Sat Jan 07 05:31:25 PST 2012","Sat Jan 07 05:37:38 PST 2012","accept",4,"false","contingent",12,"have a tympanic membrane in their inner ears","chimps","dolphins",0,1,0,0,0,0,0,0,1,0,0,0,"plausible",11367,"pc010000001000","English"
7834,"participant 500","$0.50","2FJ98D8J3VE73KUI6N3G8MCLN5HHXB","Sat Jan 07 05:31:25 PST 2012","Sat Jan 07 05:37:38 PST 2012","reject",4,"false","contingent",13,"have an ulnar artery","gorillas","cows",1,0,1,0,0,0,0,0,0,0,0,0,"necessary",12948,"pc101000000000","English"
7835,"participant 500","$0.50","2FJ98D8J3VE73KUI6N3G8MCLN5HHXB","Sat Jan 07 05:31:25 PST 2012","Sat Jan 07 05:37:38 PST 2012","accept",4,"false","contingent",14,"have a high potassium concentration in their blood","seals","elephants",0,0,0,0,0,1,1,0,0,0,0,0,"likely",8304,"pc000001100000","English"
7836,"participant 500","$0.50","2FJ98D8J3VE73KUI6N3G8MCLN5HHXB","Sat Jan 07 05:31:25 PST 2012","Sat Jan 07 05:37:38 PST 2012","accept",3,"true","inclusion",15,"have seasmoid bones","dolphins","mammals",0,0,0,0,0,0,0,0,1,0,1,0,"possible",11575,"pc000000001010","English"
7837,"participant 500","$0.50","2FJ98D8J3VE73KUI6N3G8MCLN5HHXB","Sat Jan 07 05:31:25 PST 2012","Sat Jan 07 05:37:38 PST 2012","accept",4,"false","contingent",16,"use acetylcholine as a neurotransmitter","chimps","seals",0,1,0,0,0,0,1,0,0,0,0,0,"probable",11864,"pc010000100000","English"
7838,"participant 500","$0.50","2FJ98D8J3VE73KUI6N3G8MCLN5HHXB","Sat Jan 07 05:31:25 PST 2012","Sat Jan 07 05:37:38 PST 2012","accept",5,"false","contingent",17,"use seratonin as a neurotransmitter","elephants","rhinos",0,0,0,0,0,1,0,1,0,0,0,0,"plausible",9223,"pc000001010000","English"
7839,"participant 500","$0.50","2FJ98D8J3VE73KUI6N3G8MCLN5HHXB","Sat Jan 07 05:31:25 PST 2012","Sat Jan 07 05:37:38 PST 2012","reject",2,"false","contingent",19,"have a blood PH of 7.9","mice","squirrels",0,0,0,1,1,0,0,0,0,0,0,0,"necessary",17959,"pc000110000000","English"
7840,"participant 500","$0.50","2FJ98D8J3VE73KUI6N3G8MCLN5HHXB","Sat Jan 07 05:31:25 PST 2012","Sat Jan 07 05:37:38 PST 2012","accept",5,"true","identity",20,"have enzyme X132 in their bloodstreams","horses","rhinos",0,0,0,0,0,0,0,1,0,1,0,0,"none",17671,"pc000000010100","English"
7841,"participant 285","$0.50","2Z8SNTL0XULRNFV02SDMIX5G42C1ND","Sat Jan 07 05:54:17 PST 2012","Sat Jan 07 05:57:22 PST 2012","reject",4,"false","contingent",0,"have enzyme X132 in their bloodstreams","seals","cows",1,0,0,0,0,0,1,0,0,0,0,0,"plausible",9992,"pc100000100000","English"
7842,"participant 285","$0.50","2Z8SNTL0XULRNFV02SDMIX5G42C1ND","Sat Jan 07 05:54:17 PST 2012","Sat Jan 07 05:57:22 PST 2012","reject",2,"false","contingent",1,"use norephinephrine as a regulator of sexual drive","elephants","rhinos",0,0,0,0,0,1,0,1,0,0,0,0,"possible",9558,"pc000001010000","English"
7843,"participant 285","$0.50","2Z8SNTL0XULRNFV02SDMIX5G42C1ND","Sat Jan 07 05:54:17 PST 2012","Sat Jan 07 05:57:22 PST 2012","reject",5,"false","contingent",2,"become disoriented and motionless when exposed to high ozone levels","chimps","gorillas",0,1,1,0,0,0,0,0,0,0,0,0,"necessary",7799,"pc011000000000","English"
7844,"participant 285","$0.50","2Z8SNTL0XULRNFV02SDMIX5G42C1ND","Sat Jan 07 05:54:17 PST 2012","Sat Jan 07 05:57:22 PST 2012","reject",3,"false","contingent",3,"have a right aortic arch","squirrels","dolphins",0,0,0,0,1,0,0,0,1,0,0,0,"none",4647,"pc000010001000","English"
7845,"participant 285","$0.50","2Z8SNTL0XULRNFV02SDMIX5G42C1ND","Sat Jan 07 05:54:17 PST 2012","Sat Jan 07 05:57:22 PST 2012","reject",3,"false","contingent",4,"have iron sulfate in their blood","seals","rhinos",0,0,0,0,0,0,1,1,0,0,0,0,"likely",7695,"pc000000110000","English"
7846,"participant 285","$0.50","2Z8SNTL0XULRNFV02SDMIX5G42C1ND","Sat Jan 07 05:54:17 PST 2012","Sat Jan 07 05:57:22 PST 2012","accept",3,"false","contingent",5,"have a tympanic membrane in their inner ears","chimps","elephants",0,1,0,0,0,1,0,0,0,0,0,0,"probable",5247,"pc010001000000","English"
7847,"participant 285","$0.50","2Z8SNTL0XULRNFV02SDMIX5G42C1ND","Sat Jan 07 05:54:17 PST 2012","Sat Jan 07 05:57:22 PST 2012","reject",5,"false","contingent",6,"require vitamin K for their livers to function","mice","dolphins",0,0,0,1,0,0,0,0,1,0,0,0,"certain",4568,"pc000100001000","English"
7848,"participant 285","$0.50","2Z8SNTL0XULRNFV02SDMIX5G42C1ND","Sat Jan 07 05:54:17 PST 2012","Sat Jan 07 05:57:22 PST 2012","accept",2,"false","contingent",7,"have a blood PH of 7.9","cows","squirrels",1,0,0,0,1,0,0,0,0,0,0,0,"probable",5847,"pc100010000000","English"
7849,"participant 285","$0.50","2Z8SNTL0XULRNFV02SDMIX5G42C1ND","Sat Jan 07 05:54:17 PST 2012","Sat Jan 07 05:57:22 PST 2012","accept",5,"true","inclusion",8,"have seasmoid bones","chimps","mammals",0,1,0,0,0,0,0,0,0,0,1,0,"possible",5967,"pc010000000010","English"
7850,"participant 285","$0.50","2Z8SNTL0XULRNFV02SDMIX5G42C1ND","Sat Jan 07 05:54:17 PST 2012","Sat Jan 07 05:57:22 PST 2012","accept",5,"true","identity",9,"have a high potassium concentration in their blood","horses","seals",0,0,0,0,0,0,1,0,0,1,0,0,"necessary",9942,"pc000000100100","English"
7851,"participant 285","$0.50","2Z8SNTL0XULRNFV02SDMIX5G42C1ND","Sat Jan 07 05:54:17 PST 2012","Sat Jan 07 05:57:22 PST 2012","accept",2,"false","contingent",10,"require biotin for hemoglobin synthesis","squirrels","mice",0,0,0,1,1,0,0,0,0,0,0,0,"none",6383,"pc000110000000","English"
7852,"participant 285","$0.50","2Z8SNTL0XULRNFV02SDMIX5G42C1ND","Sat Jan 07 05:54:17 PST 2012","Sat Jan 07 05:57:22 PST 2012","reject",2,"false","contingent",11,"use seratonin as a neurotransmitter","cows","rhinos",1,0,0,0,0,0,0,1,0,0,0,0,"certain",4983,"pc100000010000","English"
7853,"participant 285","$0.50","2Z8SNTL0XULRNFV02SDMIX5G42C1ND","Sat Jan 07 05:54:17 PST 2012","Sat Jan 07 05:57:22 PST 2012","accept",5,"true","identity",12,"use enzyme B-32 to digest food","elephants","horses",0,0,0,0,0,1,0,0,0,1,0,0,"likely",17423,"pc000001000100","English"
7854,"participant 285","$0.50","2Z8SNTL0XULRNFV02SDMIX5G42C1ND","Sat Jan 07 05:54:17 PST 2012","Sat Jan 07 05:57:22 PST 2012","accept",4,"true","inclusion",13,"continuously shed their outer keratin layer","animals","gorillas",0,0,1,0,0,0,0,0,0,0,0,1,"plausible",5085,"pc001000000001","English"
7855,"participant 285","$0.50","2Z8SNTL0XULRNFV02SDMIX5G42C1ND","Sat Jan 07 05:54:17 PST 2012","Sat Jan 07 05:57:22 PST 2012","accept",4,"false","contingent",14,"have blood salinity which declines from infancy to maturity","elephants","chimps",0,1,0,0,0,1,0,0,0,0,0,0,"plausible",5607,"pc010001000000","English"
7856,"participant 285","$0.50","2Z8SNTL0XULRNFV02SDMIX5G42C1ND","Sat Jan 07 05:54:17 PST 2012","Sat Jan 07 05:57:22 PST 2012","accept",4,"false","contingent",15,"have an ulnar artery","squirrels","cows",1,0,0,0,1,0,0,0,0,0,0,0,"probable",17112,"pc100010000000","English"
7857,"participant 285","$0.50","2Z8SNTL0XULRNFV02SDMIX5G42C1ND","Sat Jan 07 05:54:17 PST 2012","Sat Jan 07 05:57:22 PST 2012","accept",2,"false","contingent",16,"use acetylcholine as a neurotransmitter","mice","dolphins",0,0,0,1,0,0,0,0,1,0,0,0,"possible",4118,"pc000100001000","English"
7858,"participant 285","$0.50","2Z8SNTL0XULRNFV02SDMIX5G42C1ND","Sat Jan 07 05:54:17 PST 2012","Sat Jan 07 05:57:22 PST 2012","reject",3,"false","contingent",17,"require oxydilic acid for good digestion","seals","rhinos",0,0,0,0,0,0,1,1,0,0,0,0,"certain",8533,"pc000000110000","English"
7859,"participant 285","$0.50","2Z8SNTL0XULRNFV02SDMIX5G42C1ND","Sat Jan 07 05:54:17 PST 2012","Sat Jan 07 05:57:22 PST 2012","reject",2,"false","contingent",19,"use adipose tissue to synthesize triacylglycerols","elephants","rhinos",0,0,0,0,0,1,0,1,0,0,0,0,"necessary",6335,"pc000001010000","English"
7860,"participant 285","$0.50","2Z8SNTL0XULRNFV02SDMIX5G42C1ND","Sat Jan 07 05:54:17 PST 2012","Sat Jan 07 05:57:22 PST 2012","accept",3,"false","contingent",20,"secrete uric acid crystals","chimps","squirrels",0,1,0,0,1,0,0,0,0,0,0,0,"likely",5095,"pc010010000000","English"
7861,"participant 144","$0.50","2ZHSI2KYEPLSWZ794BXWO3OBWL2TND","Sat Jan 07 05:53:41 PST 2012","Sat Jan 07 06:01:05 PST 2012","accept",3,"false","contingent",0,"require oxydilic acid for good digestion","elephants","gorillas",0,0,1,0,0,1,0,0,0,0,0,0,"necessary",26331,"pc001001000000","English"
7862,"participant 144","$0.50","2ZHSI2KYEPLSWZ794BXWO3OBWL2TND","Sat Jan 07 05:53:41 PST 2012","Sat Jan 07 06:01:05 PST 2012","accept",3,"false","contingent",1,"have enzyme X132 in their bloodstreams","mice","seals",0,0,0,1,0,0,1,0,0,0,0,0,"certain",14396,"pc000100100000","English"
7863,"participant 144","$0.50","2ZHSI2KYEPLSWZ794BXWO3OBWL2TND","Sat Jan 07 05:53:41 PST 2012","Sat Jan 07 06:01:05 PST 2012","accept",3,"false","contingent",2,"require biotin for hemoglobin synthesis","cows","chimps",1,1,0,0,0,0,0,0,0,0,0,0,"plausible",10572,"pc110000000000","English"
7864,"participant 144","$0.50","2ZHSI2KYEPLSWZ794BXWO3OBWL2TND","Sat Jan 07 05:53:41 PST 2012","Sat Jan 07 06:01:05 PST 2012","accept",3,"false","contingent",3,"use norephinephrine as a regulator of sexual drive","rhinos","dolphins",0,0,0,0,0,0,0,1,1,0,0,0,"probable",23690,"pc000000011000","English"
7865,"participant 144","$0.50","2ZHSI2KYEPLSWZ794BXWO3OBWL2TND","Sat Jan 07 05:53:41 PST 2012","Sat Jan 07 06:01:05 PST 2012","reject",3,"false","contingent",4,"use adipose tissue to synthesize triacylglycerols","seals","dolphins",0,0,0,0,0,0,1,0,1,0,0,0,"likely",16108,"pc000000101000","English"
7866,"participant 144","$0.50","2ZHSI2KYEPLSWZ794BXWO3OBWL2TND","Sat Jan 07 05:53:41 PST 2012","Sat Jan 07 06:01:05 PST 2012","accept",3,"false","contingent",5,"continuously shed their outer keratin layer","squirrels","cows",1,0,0,0,1,0,0,0,0,0,0,0,"none",9933,"pc100010000000","English"
7867,"participant 144","$0.50","2ZHSI2KYEPLSWZ794BXWO3OBWL2TND","Sat Jan 07 05:53:41 PST 2012","Sat Jan 07 06:01:05 PST 2012","accept",3,"false","contingent",6,"have blood salinity which declines from infancy to maturity","chimps","mice",0,1,0,1,0,0,0,0,0,0,0,0,"possible",13004,"pc010100000000","English"
7868,"participant 144","$0.50","2ZHSI2KYEPLSWZ794BXWO3OBWL2TND","Sat Jan 07 05:53:41 PST 2012","Sat Jan 07 06:01:05 PST 2012","accept",3,"false","contingent",7,"have a high potassium concentration in their blood","elephants","gorillas",0,0,1,0,0,1,0,0,0,0,0,0,"certain",9966,"pc001001000000","English"
7869,"participant 144","$0.50","2ZHSI2KYEPLSWZ794BXWO3OBWL2TND","Sat Jan 07 05:53:41 PST 2012","Sat Jan 07 06:01:05 PST 2012","accept",5,"true","identity",8,"require vitamin K for their livers to function","elephants","horses",0,0,0,0,0,1,0,0,0,1,0,0,"possible",21947,"pc000001000100","English"
7870,"participant 144","$0.50","2ZHSI2KYEPLSWZ794BXWO3OBWL2TND","Sat Jan 07 05:53:41 PST 2012","Sat Jan 07 06:01:05 PST 2012","accept",5,"true","inclusion",9,"require trace amounts of magnesium for reproduction","squirrels","animals",0,0,0,0,1,0,0,0,0,0,0,1,"none",13028,"pc000010000001","English"
7871,"participant 144","$0.50","2ZHSI2KYEPLSWZ794BXWO3OBWL2TND","Sat Jan 07 05:53:41 PST 2012","Sat Jan 07 06:01:05 PST 2012","accept",4,"false","contingent",10,"become disoriented and motionless when exposed to high ozone levels","dolphins","gorillas",0,0,1,0,0,0,0,0,1,0,0,0,"plausible",13172,"pc001000001000","English"
7872,"participant 144","$0.50","2ZHSI2KYEPLSWZ794BXWO3OBWL2TND","Sat Jan 07 05:53:41 PST 2012","Sat Jan 07 06:01:05 PST 2012","accept",3,"false","contingent",11,"use acetylcholine as a neurotransmitter","seals","chimps",0,1,0,0,0,0,1,0,0,0,0,0,"necessary",10645,"pc010000100000","English"
7873,"participant 144","$0.50","2ZHSI2KYEPLSWZ794BXWO3OBWL2TND","Sat Jan 07 05:53:41 PST 2012","Sat Jan 07 06:01:05 PST 2012","accept",3,"false","contingent",12,"have seasmoid bones","rhinos","mice",0,0,0,1,0,0,0,1,0,0,0,0,"likely",9077,"pc000100010000","English"
7874,"participant 144","$0.50","2ZHSI2KYEPLSWZ794BXWO3OBWL2TND","Sat Jan 07 05:53:41 PST 2012","Sat Jan 07 06:01:05 PST 2012","reject",3,"false","contingent",13,"use enzyme B-32 to digest food","mice","seals",0,0,0,1,0,0,1,0,0,0,0,0,"probable",12490,"pc000100100000","English"
7875,"participant 144","$0.50","2ZHSI2KYEPLSWZ794BXWO3OBWL2TND","Sat Jan 07 05:53:41 PST 2012","Sat Jan 07 06:01:05 PST 2012","accept",2,"false","contingent",14,"have an ulnar artery","dolphins","gorillas",0,0,1,0,0,0,0,0,1,0,0,0,"necessary",8493,"pc001000001000","English"
7876,"participant 144","$0.50","2ZHSI2KYEPLSWZ794BXWO3OBWL2TND","Sat Jan 07 05:53:41 PST 2012","Sat Jan 07 06:01:05 PST 2012","accept",2,"false","contingent",15,"use seratonin as a neurotransmitter","rhinos","squirrels",0,0,0,0,1,0,0,1,0,0,0,0,"certain",13685,"pc000010010000","English"
7877,"participant 144","$0.50","2ZHSI2KYEPLSWZ794BXWO3OBWL2TND","Sat Jan 07 05:53:41 PST 2012","Sat Jan 07 06:01:05 PST 2012","accept",5,"true","inclusion",16,"have a blood PH of 7.9","cows","animals",1,0,0,0,0,0,0,0,0,0,0,1,"none",9174,"pc100000000001","English"
7878,"participant 144","$0.50","2ZHSI2KYEPLSWZ794BXWO3OBWL2TND","Sat Jan 07 05:53:41 PST 2012","Sat Jan 07 06:01:05 PST 2012","accept",4,"false","contingent",17,"have iron sulfate in their blood","chimps","elephants",0,1,0,0,0,1,0,0,0,0,0,0,"possible",7820,"pc010001000000","English"
7879,"participant 144","$0.50","2ZHSI2KYEPLSWZ794BXWO3OBWL2TND","Sat Jan 07 05:53:41 PST 2012","Sat Jan 07 06:01:05 PST 2012","accept",4,"false","contingent",19,"have a tympanic membrane in their inner ears","gorillas","cows",1,0,1,0,0,0,0,0,0,0,0,0,"likely",12189,"pc101000000000","English"
7880,"participant 144","$0.50","2ZHSI2KYEPLSWZ794BXWO3OBWL2TND","Sat Jan 07 05:53:41 PST 2012","Sat Jan 07 06:01:05 PST 2012","accept",3,"false","contingent",20,"have a right aortic arch","rhinos","elephants",0,0,0,0,0,1,0,1,0,0,0,0,"plausible",8045,"pc000001010000","English"
7881,"participant 225","$0.50","2CD92HECWA6XAQQ1V4RCU5KY4O9KJX","Sat Jan 07 07:23:39 PST 2012","Sat Jan 07 07:26:36 PST 2012","accept",3,"false","contingent",0,"require biotin for hemoglobin synthesis","rhinos","cows",1,0,0,0,0,0,0,1,0,0,0,0,"possible",7824,"pc100000010000","English"
7882,"participant 225","$0.50","2CD92HECWA6XAQQ1V4RCU5KY4O9KJX","Sat Jan 07 07:23:39 PST 2012","Sat Jan 07 07:26:36 PST 2012","reject",5,"false","contingent",1,"have seasmoid bones","squirrels","seals",0,0,0,0,1,0,1,0,0,0,0,0,"necessary",6453,"pc000010100000","English"
7883,"participant 225","$0.50","2CD92HECWA6XAQQ1V4RCU5KY4O9KJX","Sat Jan 07 07:23:39 PST 2012","Sat Jan 07 07:26:36 PST 2012","accept",5,"true","identity",2,"require trace amounts of magnesium for reproduction","mice","horses",0,0,0,1,0,0,0,0,0,1,0,0,"plausible",9535,"pc000100000100","English"
7884,"participant 225","$0.50","2CD92HECWA6XAQQ1V4RCU5KY4O9KJX","Sat Jan 07 07:23:39 PST 2012","Sat Jan 07 07:26:36 PST 2012","reject",3,"false","contingent",3,"become disoriented and motionless when exposed to high ozone levels","dolphins","chimps",0,1,0,0,0,0,0,0,1,0,0,0,"probable",10031,"pc010000001000","English"
7885,"participant 225","$0.50","2CD92HECWA6XAQQ1V4RCU5KY4O9KJX","Sat Jan 07 07:23:39 PST 2012","Sat Jan 07 07:26:36 PST 2012","reject",5,"false","contingent",4,"have blood salinity which declines from infancy to maturity","gorillas","elephants",0,0,1,0,0,1,0,0,0,0,0,0,"certain",9311,"pc001001000000","English"
7886,"participant 225","$0.50","2CD92HECWA6XAQQ1V4RCU5KY4O9KJX","Sat Jan 07 07:23:39 PST 2012","Sat Jan 07 07:26:36 PST 2012","accept",5,"false","contingent",5,"use acetylcholine as a neurotransmitter","mice","gorillas",0,0,1,1,0,0,0,0,0,0,0,0,"likely",7997,"pc001100000000","English"
7887,"participant 225","$0.50","2CD92HECWA6XAQQ1V4RCU5KY4O9KJX","Sat Jan 07 07:23:39 PST 2012","Sat Jan 07 07:26:36 PST 2012","accept",5,"true","inclusion",6,"secrete uric acid crystals","mammals","squirrels",0,0,0,0,1,0,0,0,0,0,1,0,"none",4584,"pc000010000010","English"
7888,"participant 225","$0.50","2CD92HECWA6XAQQ1V4RCU5KY4O9KJX","Sat Jan 07 07:23:39 PST 2012","Sat Jan 07 07:26:36 PST 2012","reject",3,"false","contingent",7,"use norephinephrine as a regulator of sexual drive","rhinos","seals",0,0,0,0,0,0,1,1,0,0,0,0,"none",9989,"pc000000110000","English"
7889,"participant 225","$0.50","2CD92HECWA6XAQQ1V4RCU5KY4O9KJX","Sat Jan 07 07:23:39 PST 2012","Sat Jan 07 07:26:36 PST 2012","accept",4,"false","contingent",8,"require vitamin K for their livers to function","dolphins","elephants",0,0,0,0,0,1,0,0,1,0,0,0,"probable",5454,"pc000001001000","English"
7890,"participant 225","$0.50","2CD92HECWA6XAQQ1V4RCU5KY4O9KJX","Sat Jan 07 07:23:39 PST 2012","Sat Jan 07 07:26:36 PST 2012","accept",4,"false","contingent",9,"have iron sulfate in their blood","cows","chimps",1,1,0,0,0,0,0,0,0,0,0,0,"plausible",3889,"pc110000000000","English"
7891,"participant 225","$0.50","2CD92HECWA6XAQQ1V4RCU5KY4O9KJX","Sat Jan 07 07:23:39 PST 2012","Sat Jan 07 07:26:36 PST 2012","accept",4,"false","contingent",10,"have enzyme X132 in their bloodstreams","squirrels","rhinos",0,0,0,0,1,0,0,1,0,0,0,0,"possible",6605,"pc000010010000","English"
7892,"participant 225","$0.50","2CD92HECWA6XAQQ1V4RCU5KY4O9KJX","Sat Jan 07 07:23:39 PST 2012","Sat Jan 07 07:26:36 PST 2012","accept",4,"false","contingent",11,"use enzyme B-32 to digest food","chimps","gorillas",0,1,1,0,0,0,0,0,0,0,0,0,"likely",5319,"pc011000000000","English"
7893,"participant 225","$0.50","2CD92HECWA6XAQQ1V4RCU5KY4O9KJX","Sat Jan 07 07:23:39 PST 2012","Sat Jan 07 07:26:36 PST 2012","accept",5,"true","identity",12,"have a high potassium concentration in their blood","elephants","horses",0,0,0,0,0,1,0,0,0,1,0,0,"necessary",6688,"pc000001000100","English"
7894,"participant 225","$0.50","2CD92HECWA6XAQQ1V4RCU5KY4O9KJX","Sat Jan 07 07:23:39 PST 2012","Sat Jan 07 07:26:36 PST 2012","reject",5,"false","contingent",13,"have a blood PH of 7.9","mice","seals",0,0,0,1,0,0,1,0,0,0,0,0,"certain",7999,"pc000100100000","English"
